1870	"GERLI"	-34.6833343506	-58.3666648865	"http://dbpedia.org/resource/Gerli"	"B"
1870	"PIÑEYRO"	-34.5166664124	-58.75	"http://dbpedia.org/resource/Pi%C3%B1eiro,_Buenos_Aires"	"B"
1871	"DOCK SUD"	-34.6416664124	-58.3477783203	"http://dbpedia.org/resource/Dock_Sud"	"B"
1872	"SARANDI"	-34.6833343506	-58.3333320618	"http://dbpedia.org/resource/Sarand%C3%AD"	"B"
1874	"VILLA DOMINICO"	-34.6916656494	-58.3333320618	"http://dbpedia.org/resource/Villa_Dom%C3%ADnico"	"B"
1875	"WILDE"	-34.7000007629	-58.3166656494	"http://dbpedia.org/resource/Wilde,_Buenos_Aires"	"B"
1876	"BERNAL"	-34.7000007629	-58.2833328247	"http://dbpedia.org/resource/Bernal,_Argentina"	"B"
1876	"DON BOSCO"	-34.7000007629	-58.2833328247	"http://dbpedia.org/resource/Don_Bosco,_Buenos_Aires"	"B"
1878	"QUILMES"	-34.7166671753	-58.2666664124	"http://dbpedia.org/resource/Quilmes"	"B"
1881	"VILLA LA FLORIDA"	-34.7166671753	-58.2833328247	"http://dbpedia.org/resource/Villa_La_Florida"	"B"
1886	"RANELAGH"	-34.7999992371	-58.2000007629	"http://dbpedia.org/resource/Ranelagh,_Buenos_Aires"	"B"
1888	"FLORENCIO VARELA"	-34.8166656494	-58.3833351135	"http://dbpedia.org/resource/Florencio_Varela,_Buenos_Aires"	"B"
1896	"CITY BELL"	-34.8499984741	-58.0499992371	"http://dbpedia.org/resource/City_Bell"	"B"
1897	"MANUEL B. GONNET"	-34.8499984741	-58.0166664124	"http://dbpedia.org/resource/Manuel_B._Gonnet"	"B"
1900	"LOS HORNOS"	-34.8666648865	-57.9666671753	"http://dbpedia.org/resource/Los_Hornos"	"B"
1913	"MAGDALENA "	-35.0833320618	-57.5166664124	"http://dbpedia.org/resource/Magdalena,_Buenos_Aires"	"B"
1917	"VERONICA (PUNTA INDIO)"	-35.3833351135	-57.3333320618	"http://dbpedia.org/resource/Ver%C3%B3nica,_Buenos_Aires"	"B"
1923	"BERISSO"	-34.8666648865	-57.8666648865	"http://dbpedia.org/resource/Berisso"	"B"
1923	"PARTIDO DE BERISSO"	-34.8666648865	-57.8666648865	"http://dbpedia.org/resource/Berisso"	"B"
1925	"ENSENADA"	-34.8499984741	-57.9000015259	"http://dbpedia.org/resource/Ensenada,_Buenos_Aires_Province"	"B"
1933	"EL PELIGRO (LA PLATA)"	-34.9333343506	-58.1666679382	"http://dbpedia.org/resource/El_Peligro"	"B"
1980	"BRANDSEN"	-35.1666679382	-58.2166671753	"http://dbpedia.org/resource/Brandsen"	"B"
1980	"SAMBOROMBON"	-35.2166671753	-58.2666664124	"http://dbpedia.org/resource/Samboromb%C3%B3n"	"B"
1981	"OLIDEN"	-35.1666679382	-57.9500007629	"http://dbpedia.org/resource/Oliden,_Buenos_Aires"	"B"
1983	"GOMEZ"	-35.0666656494	-58.1666679382	"http://dbpedia.org/resource/G%C3%B3mez,_Buenos_Aires"	"B"
1983	"GOMEZ DE LA VEGA"	-35.0666656494	-58.1666679382	"http://dbpedia.org/resource/G%C3%B3mez,_Buenos_Aires"	"B"
1984	"DOMSELAAR"	-35.0666656494	-58.2833328247	"http://dbpedia.org/resource/Domselaar"	"B"
1986	"JEPPENER"	-35.2666664124	-58.2000007629	"http://dbpedia.org/resource/Jeppener,_Buenos_Aires"	"B"
1986		-35.3597221375	-58.1513900757	"http://dbpedia.org/resource/Altamirano,_Buenos_Aires"	"B"
1987	"RANCHOS"	-35.5166664124	-58.2833328247	"http://dbpedia.org/resource/Ranchos,_Buenos_Aires"	"B"
2102		-33.1833343506	-60.6666679382	"http://dbpedia.org/resource/Villa_Amelia,_Santa_Fe"	"S"
2107		-33.0333328247	-60.75	"http://dbpedia.org/resource/Soldini,_Santa_Fe"	"S"
2107		-33.1333351135	-60.7999992371	"http://dbpedia.org/resource/%C3%81lvarez,_Santa_Fe"	"S"
